개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3150000,315000004820200012,2020-03-17,,폐업,2022-12-30,,,,0,,07807,독살롱 다듬,I,000,2026-04-29 22:42:04,"서울특별시 강서구 마곡중앙*로 **, *층 ***호 (마곡동)",,폐업,0002,03,0226611333,184443.12135918     ,450710.177910704    ,서울특별시 강서구 마곡동 ***-** ,2022-12-30 15:27:47
3150000,315000004820200027,2020-09-21,,폐업,2023-12-29,,,,0,,07527,서울강서지역자활센터,I,000,2026-04-29 22:42:04,"서울특별시 강서구 양천로**길 **, 상가동 ***호 (가양동, 가양*단지아파트)",,폐업,0002,03,0226051222,186845.655193795    ,451427.035216251    ,서울특별시 강서구 가양동 **** 가양*단지아파트 ,2023-12-28 14:49:28
3150000,315000004820200028,2020-09-21,,폐업,2022-12-15,,,,0,,07526,서울강서지역자활센터,I,000,2026-04-29 22:42:04,"서울특별시 강서구 양천로**길 **, 상가동 ***호 (가양동, 가양*단지아파트)",,폐업,0002,03,0226051222,187084.103220523    ,451262.653397625    ,서울특별시 강서구 가양동 **** 가양*단지아파트 ,2022-12-16 14:28:30
3150000,315000004820210012,2021-05-07,,폐업,2021-08-23,,,,0,,07635,마음사랑 동물병원,I,000,2026-04-29 22:42:04,"서울특별시 강서구 수명로 **, 발산로얄타워 ***호 (내발산동)",,폐업,0002,03,,184596.054749491    ,450145.997297011    ,서울특별시 강서구 내발산동 *** 발산로얄타워 ,2022-04-28 18:10:47
3150000,315000004820210015,2021-06-01,,폐업,2023-08-01,,,,0,,07751,빈스 앤 멍,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로**길 **, *층 (화곡동)",,폐업,0002,03,,186392.822075427    ,447989.161307682    ,서울특별시 강서구 화곡동 ***-** ,2024-12-31 16:46:56
3150000,315000004820210023,2021-08-13,,폐업,2025-08-14,,,,0,,07657,우동펫(우리동네 펫 서비스),I,000,2026-04-29 22:42:04,"서울특별시 강서구 공항대로**길 **, *층 (화곡동)",,폐업,0002,03,0260817272,186791.022710735    ,450031.00490551     ,서울특별시 강서구 화곡동 ****-* ,2025-08-14 14:33:22
3150000,315000004820210026,2021-10-29,,폐업,2023-04-01,,,,0,,07777,칠백상회,I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로 ***, 기룡빌딩 *층 (화곡동)",,폐업,0002,03,,186173.681508541    ,447571.649333861    ,서울특별시 강서구 화곡동 ***-** 기룡빌딩 ,2024-08-08 14:46:55
3150000,315000004820220012,2022-04-26,,폐업,2025-02-27,,,,0,,07782,내야내야 똥강아지,I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로 ***, *호 (화곡동)",,폐업,0002,03,,186862.069309982    ,447625.922233787    ,서울특별시 강서구 화곡동 ***-** ,2025-02-27 15:34:54
3150000,315000004820220017,2022-12-08,,폐업,2024-11-30,,,,0,,07705,묘한호텔,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로**가길 **, 아림빌딩 *층 ***호 (화곡동)",,폐업,0002,03,,185410.679547894    ,449443.817066507    ,서울특별시 강서구 화곡동 ****-** 아림빌딩 ,2024-12-31 16:26:17
3150000,315000004820230004,2023-05-04,,폐업,2025-11-13,,,,0,,07573,로렐라인,I,000,2026-04-29 22:42:04,"서울특별시 강서구 양천로 ***, *층 (가양동)",,폐업,0002,03,,186112.8089116      ,451639.011698274    ,서울특별시 강서구 가양동 ***-* ,2025-11-13 16:03:07
3150000,315000004820230005,2023-05-09,,폐업,2024-05-01,,,,0,,07807,브이독(V-dog),I,L00,2026-04-29 22:42:04,"서울특별시 강서구 마곡중앙*로 **, 엠리체 ***-***호 (마곡동)",,폐업,0002,03,,184367.982740868    ,450720.166345256    ,서울특별시 강서구 마곡동 ***-** 엠리체 ,2025-01-21 09:21:47
3150000,315000004820230011,2023-08-28,,폐업,2024-07-03,,,,0,,07806,윤스멍,I,000,2026-04-29 22:42:04,"서울특별시 강서구 공항대로 ***, 우성에스비타워Ⅱ ***호 (마곡동)",,폐업,0002,03,,185063.306904038    ,450732.147865116    ,서울특별시 강서구 마곡동 ***-* 우성에스비타워Ⅱ ,2024-07-04 13:11:42
3150000,315000004820210018,2021-07-13,,영업/정상,,,,,0,,07791,포독 강아지 유치원 호텔,I,000,2026-04-29 22:42:04,"서울특별시 강서구 마곡동로**길 **, 마곡보타닉파크프라자 ***호 (마곡동)",,정상,0000,01,,185771.928366985    ,451647.384216664    ,서울특별시 강서구 마곡동 ***-* 마곡보타닉파크프라자 ,2026-01-21 11:23:55
3150000,315000004820220001,2022-01-17,,영업/정상,,,,,0,,07632,퍼피스프링 강서점,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로 ***, 모텔리츠 *층 (내발산동)",,정상,0000,01,,185533.416824562    ,450415.9899162      ,서울특별시 강서구 내발산동 ***-* 모텔리츠 ,2022-04-28 18:10:47
3150000,315000004820220013,2022-05-31,,영업/정상,,,,,0,,07621,Wendy’s Wonderland(웬디네 원더랜드),I,000,2026-04-29 22:42:04,"서울특별시 강서구 개화동로**길 **, 대희빌딩 지층 **호 (방화동)",,정상,0000,01,,183117.281621173    ,451398.804774616    ,서울특별시 강서구 방화동 ***-* 대희빌딩 B**호,2022-05-31 10:58:04
3150000,315000004820220014,2022-07-22,,영업/정상,,,,,0,,07586,라운지독,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로**길 **, 현대교육센터 *층 (등촌동)",,정상,0000,01,07041855551,186236.399275519    ,451054.437108698    ,서울특별시 강서구 등촌동 ***-* 현대교육센터 ,2022-07-22 15:27:29
3150000,315000004820230001,2023-01-27,,영업/정상,,,,,0,,07657,투퍼피,I,000,2026-04-29 22:42:04,"서울특별시 강서구 화곡로**길 **, *층 (화곡동)",,정상,0000,01,,186891.766490866    ,450057.861814462    ,서울특별시 강서구 화곡동 ****-* ,2025-05-22 09:22:50
3150000,315000004820230002,2023-03-02,,영업/정상,,,,,0,,07806,심쿵하냥,I,000,2026-04-29 22:42:04,"서울특별시 강서구 마곡중앙*로 **, 이너매스마곡Ⅱ ***호 (마곡동)",,정상,0000,01,,184971.522700042    ,450643.056387457    ,서울특별시 강서구 마곡동 ***-** 이너매스마곡Ⅱ ,2023-03-02 15:47:59
3150000,315000004820230003,2023-03-09,,영업/정상,,,,,0,,07597,그루밍스토리,I,000,2026-04-29 22:42:04,"서울특별시 강서구 양천로**길 **, *층 (방화동)",,정상,0000,01,,184087.009000773    ,452152.978439315    ,서울특별시 강서구 방화동 ***-* ,2023-03-09 10:22:58
3150000,315000004820230006,2023-05-31,,영업/정상,,,,,0,,07505,독독,I,000,2026-04-29 22:42:04,"서울특별시 강서구 하늘길 ***, 국내선 주차대기실 (공항동)",,정상,0000,01,07089770022,182974.850127567    ,450419.684560487    ,서울특별시 강서구 공항동 **** 국내선 주차대기실 ,2023-09-22 16:22:01
3150000,315000004820230007,2023-06-15,,영업/정상,,,,,0,,07592,멍마르뜨 반려견 교육센터,I,000,2026-04-29 22:42:04,"서울특별시 강서구 양천로**길 **, 용빌딩 (마곡동)",,정상,0000,01,,183896.836821802    ,452280.508576154    ,서울특별시 강서구 마곡동 **** 용빌딩 ,2024-04-03 09:14:22
3150000,315000004820230008,2023-07-10,,영업/정상,,,,,0,,07738,하룻강아지,I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로**길 **, 민프라자 (화곡동)",,정상,0000,01,,187386.843378933    ,447784.585884835    ,서울특별시 강서구 화곡동 ***-** 민프라자 ,2023-07-10 12:47:17
3150000,315000004820230009,2023-08-04,,영업/정상,,,,,0,,07726,에덴 애견 유치원 호텔,I,000,2026-04-29 22:42:04,"서울특별시 강서구 까치산로 **, *층 (화곡동)",,정상,0000,01,,186105.983083686    ,448891.795477947    ,서울특별시 강서구 화곡동 ***-** ,2023-08-04 09:56:00
3150000,315000004820230010,2023-08-14,,영업/정상,,,,,0,,07740,Dogi Dogi(도기도기),I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로**길 **, *층 (화곡동)",,정상,0000,01,,187483.736665032    ,447922.331276428    ,서울특별시 강서구 화곡동 ***-** ,2023-08-14 11:10:23
3150000,315000004820230012,2023-08-30,,영업/정상,,,,,0,,07777,멍품유치원,I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로 ***, ***호 (화곡동, GM Valley)",,정상,0000,01,,186280.304182031    ,447580.723682673    ,서울특별시 강서구 화곡동 ***-** GM Valley ,2023-08-30 09:18:27
3150000,315000004820230013,2023-12-05,,영업/정상,,,,,0,,07634,까망코살롱,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로**길 ***, 상가*동 *층 (내발산동, 마곡수명산파크*단지아파트)",,정상,0000,01,,184927.026700683    ,450247.981816969    ,서울특별시 강서구 내발산동 *** 마곡수명산파크*단지아파트 ,2023-12-05 14:04:14
3150000,315000004820240001,2024-01-17,,영업/정상,,,,,0,,07803,댕그르르,I,000,2026-04-29 22:42:04,"서울특별시 강서구 마곡중앙*로 **, 지투프라자 *층 ***호 (마곡동)",,정상,0000,01,,185327.013793106    ,450918.42280126     ,서울특별시 강서구 마곡동 ***-* 지투프라자 ,2024-01-17 14:55:27
3150000,315000004820240002,2024-01-30,,영업/정상,,,,,0,,07635,두두핏,I,000,2026-04-29 22:42:04,"서울특별시 강서구 수명로 **, 새롬프라자 (내발산동)",,정상,0000,01,,184585.651061065    ,450097.856259477    ,서울특별시 강서구 내발산동 ***-* 새롬프라자 ,2025-11-04 10:42:56
3150000,315000004820240003,2024-03-18,,영업/정상,,,,,0,,07654,하이독,I,000,2026-04-29 22:42:04,"서울특별시 강서구 공항대로**길 **, 다원빌딩 *층 (화곡동)",,정상,0000,01,,186869.165687269    ,450187.492642584    ,서울특별시 강서구 화곡동 ****-* 다원빌딩 ,2024-03-18 13:03:44
3150000,315000004820240004,2024-03-27,,영업/정상,,,,,0,,07770,독가짐,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로**길 **, ***호 (화곡동)",,정상,0000,01,,186186.105306713    ,447833.312521762    ,서울특별시 강서구 화곡동 ***-** ,2024-03-27 13:17:22
3150000,315000004820240005,2024-05-28,,영업/정상,,,,,0,,07639,스타멍스,I,000,2026-04-29 22:42:04,"서울특별시 강서구 강서로 ***-**, B**호 (내발산동, 제이에스아이디움)",,정상,0000,01,,185379.887083636    ,449711.5681141      ,서울특별시 강서구 내발산동 ***-** 제이에스아이디움 ,2025-04-04 11:14:54
3150000,315000004820240006,2024-06-10,,영업/정상,,,,,0,,07788,마곡 고양이 미용 호텔,I,000,2026-04-29 22:42:04,"서울특별시 강서구 마곡중앙로 ***-*, 마곡나루역캐슬파크 ***호 (마곡동)",,정상,0000,01,,184687.894682539    ,451746.931471859    ,서울특별시 강서구 마곡동 ***-* 마곡나루역캐슬파크 ,2024-12-09 10:10:33
3150000,315000004820240007,2024-06-20,,영업/정상,,,,,0,,07718,우리 강아지 유치원,I,000,2026-04-29 22:42:04,"서울특별시 강서구 화곡로 ***, *층 (화곡동)",,정상,0000,01,,185300.543275716    ,448627.739755483    ,서울특별시 강서구 화곡동 ****-* ,2025-07-29 13:08:52
3150000,315000004820240008,2024-08-09,,영업/정상,,,,,0,,07777,네모난 강아지,I,000,2026-04-29 22:42:04,"서울특별시 강서구 곰달래로 ***, 기룡빌딩 *층 (화곡동)",,정상,0000,01,,186173.681508541    ,447571.649333861    ,서울특별시 강서구 화곡동 ***-** 기룡빌딩 ,2025-11-25 10:41:38
3160000,316000004820180032,2018-09-21,,폐업,2019-12-31,,,,0,,08210,펫그루밍,I,000,2026-01-13 18:09:33,서울특별시 구로구 경인로 ***-* (신도림동),,폐업,0002,03,0226332100,189732.053483965    ,444965.977013923    ,서울특별시 구로구 신도림동 ***-* ,2022-04-28 18:10:38
3160000,316000004820180035,2018-09-21,,폐업,2021-01-01,,,,0,,08350,금이네펫#,I,000,2026-01-13 18:09:33,"서울특별시 구로구 오리로 ****, 천왕연지타워 *층 ***호 (천왕동)",,폐업,0002,03,0226146971,185889.364173001    ,442419.450450332    ,서울특별시 구로구 천왕동 산 **-* 천왕연지타워 ,2022-04-28 18:10:38
3160000,316000004820190004,2019-01-23,,폐업,2022-12-07,,,,0,,08293,24시 지구촌 동물 메디컬 센타 미용 분양,I,000,2026-01-13 18:09:33,"서울특별시 구로구 구로중앙로**길 **, *층 (구로동)",,폐업,0002,03,028678777,189748.989677128    ,444126.828798475    ,서울특별시 구로구 구로동 ***-* ,2022-12-07 16:15:58
3160000,316000004820190014,2019-07-12,,폐업,2020-11-16,,,,0,,08235,쁘띠살롱,I,000,2026-01-13 18:09:33,"서울특별시 구로구 경인로**길 **, 지하*층 (개봉동)",,폐업,0002,03,,186558.517228291    ,444333.575228591    ,서울특별시 구로구 개봉동 ***-** ,2022-04-28 18:10:39
3160000,316000004820190016,2019-08-30,,폐업,2021-10-28,,,,0,,08353,준펫살롱,I,000,2026-01-13 18:09:33,"서울특별시 구로구 개봉로*길 **, *층 (개봉동, 삼성쉐르빌)",,폐업,0002,03,0226150623,186941.984067534    ,442649.731777205    ,서울특별시 구로구 개봉동 ***-* 삼성쉐르빌 ,2022-04-28 18:10:39
3160000,316000004820210013,2021-06-16,,폐업,2025-10-17,,,,0,,08357,TOPnTOP Grooming(탑앤탑그루밍),I,000,2026-01-13 18:09:33,"서울특별시 구로구 서해안로 ****, 리더원빌딩 *층 ***호 (오류동)",,폐업,0002,03,0226170040,185756.174922711    ,443268.099008657    ,서울특별시 구로구 오류동 *** 리더원빌딩 ***호,2025-10-23 13:31:56
3160000,316000004820220004,2022-02-09,,폐업,2023-12-27,,,,0,,08298,아이멍쥬,I,000,2026-01-13 18:09:33,"서울특별시 구로구 공원로 **, 대림역포스큐 ***호 (구로동)",,폐업,0002,03,,190378.679293951    ,444001.731346045    ,서울특별시 구로구 구로동 ***-* 대림역포스큐 ***호,2023-12-27 10:25:11
3160000,316000004820230001,2023-03-16,,폐업,2024-12-30,,,,0,,08222,그루잠,I,000,2026-01-13 18:09:33,"서울특별시 구로구 경인로**길 **, *층 (고척동)",,폐업,0002,03,,188047.663810709    ,444357.217859       ,서울특별시 구로구 고척동 **-*** *층 ,2025-01-02 13:39:04
3160000,316000004820230003,2023-05-25,,폐업,2023-11-02,,,,0,,08294,로로댕치원,I,000,2026-01-13 18:09:33,"서울특별시 구로구 구로중앙로**길 **, *층 ***호 (구로동)",,폐업,0002,03,,190017.272396093    ,444202.859671929    ,"서울특별시 구로구 구로동 ***-** , *층 ***호 ",2023-11-02 09:19:12
3160000,316000004820180005,2018-05-11,,폐업,2020-12-17,,,,0,,08218,멍살롱,I,L00,2026-01-13 18:09:33,"서울특별시 구로구 중앙로 **, 고척프라자 나동 *층 (고척동)",,폐업,0002,03,07046184545,187798.86926511     ,444629.704821749    ,서울특별시 구로구 고척동 **-** 고척프라자 ,2022-04-28 18:10:38
3160000,316000004820180021,2018-09-06,,폐업,2023-07-30,,,,0,,08371,라라동물의료원,I,000,2026-01-13 18:09:33,서울특별시 구로구 도림로 ** (구로동),,폐업,0002,03,028397585,190349.923903089    ,443019.533964602    ,서울특별시 구로구 구로동 ***-* ,2023-10-30 14:56:49
3160000,316000004820250003,2025-05-02,,영업/정상,,,,,0,,08266,누아네,I,000,2026-01-13 18:09:33,"서울특별시 구로구 고척로**길 **, ***호 (개봉동)",,정상,0000,01,,186418.650225949    ,444027.835109134    ,서울특별시 구로구 개봉동 **-* ,2025-05-02 10:24:24
3160000,316000004820180002,2018-04-12,,영업/정상,,,,,0,,08223,24시 고양이호텔 캣스테이,I,000,2026-01-13 18:09:33,"서울특별시 구로구 중앙로*길 **-**, 가동 *층 (고척동)",,정상,0000,01,0220667977,187916.38750813     ,444451.621973112    ,서울특별시 구로구 고척동 **-** ,2024-05-03 14:26:07
3160000,316000004820180043,2018-11-20,,영업/정상,,,,,0,,08255,365 마음동물병원,I,000,2026-01-13 18:09:33,"서울특별시 구로구 오리로 ****, *층 (궁동)",,정상,0000,01,0226115223,184899.100690496    ,443799.713956476    ,서울특별시 구로구 궁동 ***-** *층 ,2022-04-28 18:10:38
3160000,316000004820200001,2020-05-01,,영업/정상,,,,,0,,08227,고척 원 동물의료센터,I,000,2026-01-13 18:09:33,"서울특별시 구로구 경인로 ***, 원메디타운 *층 ***호 (고척동)",,정상,0000,01,028567582,187923.27573024     ,443993.670252899    ,서울특별시 구로구 고척동 **-** 원메디타운 ***호,2022-04-28 18:10:39
3160000,316000004820200006,2020-08-10,,영업/정상,,,,,0,,08206,구로다나은동물병원,I,000,2026-01-13 18:09:33,"서울특별시 구로구 신도림로 *, ***호 (신도림동)",,정상,0000,01,0226727582,189067.276002245    ,444891.605594405    ,서울특별시 구로구 신도림동 ***-* ***호,2022-04-28 18:10:39
3160000,316000004820210009,2021-03-29,,영업/정상,,,,,0,,08357,"헬로우, 마루네 애견운동장",I,000,2026-01-13 18:09:33,"서울특별시 구로구 서해안로 ****, 외*필지동 *층 *호 (오류동)",,정상,0000,01,,185819.63836634     ,443306.894469596    ,서울특별시 구로구 오류동 ***-* ,2025-02-20 09:33:29
3160000,316000004820210019,2021-12-29,,영업/정상,,,,,0,,08363,댕댕스,I,000,2026-01-13 18:09:33,"서울특별시 구로구 오리로 ****, *층 (오류동)",,정상,0000,01,,185427.377308577    ,442919.205410518    ,서울특별시 구로구 오류동 ***-* *층 ,2022-04-28 18:10:40
3160000,316000004820230002,2023-05-15,,영업/정상,,,,,0,,08293,펫솔루션 구로점,I,000,2026-01-13 18:09:33,"서울특별시 구로구 구로중앙로**길 *-*, *층 (구로동)",,정상,0000,01,,189845.308603455    ,444076.748075244    ,"서울특별시 구로구 구로동 ***-** , *층 ",2023-05-25 16:21:54
3160000,316000004820230004,2023-08-22,,영업/정상,,,,,0,,08277,그루밍솔루션 개봉점,I,000,2026-01-13 18:09:33,"서울특별시 구로구 경인로**길 **, 상가동 *층 ***호 (개봉동, 신개봉삼환아파트)",,정상,0000,01,,187368.063663593    ,443835.083393189    ,서울특별시 구로구 개봉동 ***-** 신개봉삼환아파트 상가동 ***호,2023-08-22 09:26:47
3160000,316000004820240001,2024-04-24,,영업/정상,,,,,0,,08292,하이 멍뭉아,I,000,2026-01-13 18:09:33,"서울특별시 구로구 구로중앙로**가길 **, ***호 (구로동, 보성팰리스 **차)",,정상,0000,01,,189756.36678503     ,444355.101769218    ,서울특별시 구로구 구로동 ***-** 보성팰리스 **차 ,2024-04-24 17:33:51
3160000,316000004820250001,2025-04-14,,영업/정상,,,,,0,,08259,포포독 (Focus for dog),I,000,2026-01-13 18:09:33,"서울특별시 구로구 부일로*길 ***, B동 B**호 (온수동, 온수빌리브)",,정상,0000,01,,184156.178146858    ,443949.7564598      ,서울특별시 구로구 온수동 *** 온수빌리브 ,2025-04-14 10:34:05
3160000,316000004820250002,2025-04-22,,영업/정상,,,,,0,,08324,쓰다미,I,000,2026-01-13 18:09:33,"서울특별시 구로구 구일로 ***, 해원리버파크 *** A호 (구로동)",,정상,0000,01,,188611.564007526    ,443658.176253167    ,서울특별시 구로구 구로동 ***-*** 해원리버파크 ,2025-04-22 09:42:06
3160000,316000004820260001,2026-02-26,,영업/정상,,,,,0,,08302,거리공원애견유치원,I,000,2026-02-27 22:02:04,"서울특별시 구로구 가마산로**길 *-*, *층 (구로동)",,정상,0000,01,,190321.123788262    ,443747.814014983    ,서울특별시 구로구 구로동 **-** ,2026-02-26 14:11:46
3170000,317000004820180010,2018-08-27,,폐업,2022-02-15,,,,0,,08608,금나래동물병원,I,000,2026-05-09 22:03:12,"서울특별시 금천구 벚꽃로 **, ***동 ***호 (독산동, 금천롯데캐슬골드파크*차)",,폐업,0002,03,028090075,190567.418315661    ,439569.401459017    ,서울특별시 금천구 독산동 **** 금천롯데캐슬골드파크*차 ***동 ***호,2022-04-28 18:10:46
3170000,317000004820240002,2024-05-17,,폐업,2025-12-18,,,,0,,08537,댕편한세상,I,L00,2026-05-09 22:03:14,"서울특별시 금천구 남부순환로 ****, 보성빌딩 ***, ***, ***호 (독산동)",,폐업,0002,03,,191303.023494993    ,441905.793323945    ,서울특별시 금천구 독산동 ***-** 보성빌딩 ,2025-12-18 16:50:23
3170000,317000004820180040,2018-11-05,,폐업,2024-12-10,,,,0,,08644,개편한카페,I,000,2026-05-09 22:03:13,"서울특별시 금천구 금하로 ***, *층 (시흥동)",,폐업,0002,03,,191990.364581417    ,438697.682534517    ,서울특별시 금천구 시흥동 ***-** ,2025-07-09 15:20:57
3170000,317000004820180042,2018-11-13,,폐업,2022-01-12,,,,0,,08524,쿨펫동물병원,I,000,2026-05-09 22:03:13,"서울특별시 금천구 두산로 **, 롯데마트금천점 *층 (독산동)",,폐업,0002,03,028612000,190704.904312713    ,440940.384414334    ,서울특별시 금천구 독산동 ***-** 롯데마트금천점 ,2022-04-28 18:10:48
3170000,317000004820190004,2019-09-04,,폐업,2020-11-10,,,,0,,08520,뽀도독,I,000,2026-05-09 22:03:13,"서울특별시 금천구 가산로 **, 대명U타운 ***호 (가산동)",,폐업,0002,03,028591113,190576.608066861    ,441306.841473561    ,서울특별시 금천구 가산동 ***-* 대명U타운 ***호,2022-04-28 18:10:48
3170000,317000004820190011,2019-12-27,,폐업,2020-12-08,,,,0,,08613,더빛나개,I,000,2026-05-09 22:03:13,"서울특별시 금천구 시흥대로**길 **, 상가동 *층 **호 (시흥동, 무지개아파트)",,폐업,0002,03,,190932.076039993    ,439328.50476394     ,서울특별시 금천구 시흥동 ***-* 무지개아파트 상가동 *층 **호,2022-04-28 18:10:49
3170000,317000004820220006,2022-04-21,,폐업,2023-01-16,,,,0,,08637,행복하개,I,000,2026-05-09 22:03:14,"서울특별시 금천구 시흥대로 ***, ***동 ***,***호 (시흥동, 남서울힐스테이트)",,폐업,0002,03,028957405,191190.614295546    ,438410.522111193    ,서울특별시 금천구 시흥동 **** 남서울힐스테이트 ,2023-01-17 09:06:52
3170000,317000004820260002,2026-03-11,,영업/정상,,,,,0,,08638,도그피에스,I,000,2026-05-09 22:03:14,"서울특별시 금천구 시흥대로**길 **, 한영상가 *층 *호 (시흥동)",,정상,0000,01,,191266.732178249    ,438395.806833518    ,서울특별시 금천구 시흥동 *** 한영상가 ,2026-03-11 17:16:49
3170000,317000004820240003,2024-12-03,,영업/정상,,,,,0,,08645,개멋진날,I,000,2026-05-09 22:03:14,"서울특별시 금천구 금하로 ***, ***호 (시흥동)",,정상,0000,01,,192297.91598261     ,438580.148239494    ,서울특별시 금천구 시흥동 **** ***호,2025-08-07 13:49:04
3170000,317000004820240004,2024-12-06,,영업/정상,,,,,0,,08518,엉클독 애견유치원,I,000,2026-05-09 22:03:14,"서울특별시 금천구 가산로*길 **-*, *층 (가산동)",,정상,0000,01,,189965.707869848    ,441361.456925752    ,서울특별시 금천구 가산동 ***-* ,2024-12-06 11:33:58
3170000,317000004820240005,2024-12-18,,영업/정상,,,,,0,,08514,다루이(DARUI),I,000,2026-05-09 22:03:14,"서울특별시 금천구 디지털로**길 **, ***호 (가산동)",,정상,0000,01,,190182.08312142     ,441619.084699584    ,서울특별시 금천구 가산동 **-* ***호,2024-12-18 13:40:38
3170000,317000004820260001,2026-01-05,,영업/정상,,,,,0,,08527,펫대손손 애견센터 가산점,I,000,2026-05-09 22:03:14,"서울특별시 금천구 남부순환로 ****, *층 ***-*호 (가산동)",,정상,0000,01,,190302.576827532    ,441861.779595513    ,서울특별시 금천구 가산동 ***-* *층 ***-*호,2026-01-05 09:40:01
3170000,317000004820180002,2018-05-03,,영업/정상,,,,,0,,08631,더조은동물의료센터,I,000,2026-05-09 22:03:12,"서울특별시 금천구 시흥대로 ***, 서우빌딩 *층 (시흥동)",,정상,0000,01,028022811,191374.584035138    ,438600.409604547    ,서울특별시 금천구 시흥동 ***-* 서우빌딩 ,2022-04-28 18:10:46
3170000,317000004820180005,2018-06-05,,영업/정상,,,,,0,,08549,고양이무마취미용 고무미,I,000,2026-05-09 22:03:12,"서울특별시 금천구 문성로 **, 남강카서비스 *층 (독산동)",,정상,0000,01,,192006.493523767    ,441676.070796681    ,서울특별시 금천구 독산동 ***-** 남강카서비스 ,2022-04-28 18:10:46
3170000,317000004820180008,2018-06-22,,영업/정상,,,,,0,,08559,더 예쁘개,I,000,2026-05-09 22:03:12,"서울특별시 금천구 독산로**길 **, *층 (독산동)",,정상,0000,01,,191330.934762616    ,440488.803897001    ,서울특별시 금천구 독산동 ****-* *층 ,2022-04-28 18:10:46
3170000,317000004820180012,2018-08-27,,영업/정상,,,,,0,,08651,몽하우스,I,000,2026-05-09 22:03:12,"서울특별시 금천구 시흥대로 **-*, *층 (시흥동)",,정상,0000,01,,191432.744928308    ,437827.727093014    ,서울특별시 금천구 시흥동 ***-** *층 ,2022-04-28 18:10:47
3170000,317000004820180023,2018-09-20,,영업/정상,,,,,0,,08604,해피치 애견카페,I,000,2026-05-09 22:03:13,"서울특별시 금천구 시흥대로 ***, 류성빌딩 지층 ***호 (독산동)",,정상,0000,01,,190829.487527311    ,440308.231966784    ,서울특별시 금천구 독산동 ****-** 류성빌딩 ***호,2022-04-28 18:10:47
3170000,317000004820180028,2018-10-01,,영업/정상,,,,,0,,08573,제일종합동물병원,I,000,2026-05-09 22:03:13,서울특별시 금천구 독산로 ** (시흥동),,정상,0000,01,028943030,191634.03001625     ,438938.604807179    ,서울특별시 금천구 시흥동 ***-** ,2022-04-28 18:10:47
3170000,317000004820180031,2018-10-05,,영업/정상,,,,,0,,08547,우리동물메디컬센터,I,000,2026-05-09 22:03:13,서울특별시 금천구 남부순환로 **** (독산동),,정상,0000,01,028537582,191503.35316026     ,441953.57184435     ,서울특별시 금천구 독산동 ***-* ,2022-04-28 18:10:47
3170000,317000004820180036,2018-10-15,,영업/정상,,,,,0,,08531,24시 글로리 동물병원,I,000,2026-05-09 22:03:13,서울특별시 금천구 시흥대로 *** (독산동),,정상,0000,01,028558575,190933.4318253      ,441622.967829008    ,서울특별시 금천구 독산동 ***-** ,2022-04-28 18:10:48
3170000,317000004820180038,2018-10-24,,영업/정상,,,,,0,,08623,파랑새동물병원,I,000,2026-05-09 22:03:13,서울특별시 금천구 시흥대로 *** (독산동),,정상,0000,01,028052825,191042.197178853    ,439576.514509179    ,서울특별시 금천구 독산동 ****-** ,2022-04-28 18:10:48
3170000,317000004820190008,2019-10-08,,영업/정상,,,,,0,,08635,냥카페 묘연,I,000,2026-05-09 22:03:13,"서울특별시 금천구 시흥대로 ***, 인피니움타워 지식산업센터 ***호 (시흥동)",,정상,0000,01,,191231.716409842    ,438732.994399228    ,서울특별시 금천구 시흥동 ***-* ,2023-08-25 09:15:41
3170000,317000004820210004,2021-08-05,,영업/정상,,,,,0,,08608,롱롱#,I,000,2026-05-09 22:03:13,"서울특별시 금천구 시흥대로 ***, ***동 ***호 (독산동, 금천롯데캐슬골드파크*차)",,정상,0000,01,,190838.324818618    ,439761.362000391    ,서울특별시 금천구 독산동 **** 금천롯데캐슬골드파크*차 ,2022-04-28 18:10:49
3170000,317000004820220002,2022-01-07,,영업/정상,,,,,0,,08621,꼬미펫,I,000,2026-05-09 22:03:13,"서울특별시 금천구 독산로 ***, *층 (시흥동)",,정상,0000,01,,191462.254958857    ,439979.529890092    ,서울특별시 금천구 시흥동 ***-** ,2024-04-05 17:48:45
